"ID";"zh"
"PuppetExcommunicateKingdomAction.src_messages.fail_undetected#2";"{owner}與{target}進行了私人會面。在會面中，他試圖解釋為什麼應該因為{owner.mission_kingdom}對天主教會犯下的罪行而將其逐出教會。不幸的是，教皇對黃金的關心似乎超乎一切。"
"PuppetExcommunicateKingdomAction.src_messages.fail_revealed";"{target}似乎還沒有忘記自己卑微的{owner.mission_kingdom:ian}出身。他不僅拒絕將{owner.mission_kingdom}逐出教會，還公開譴責{owner}是異教徒以及天主教會的敵人！"
"PuppetExcommunicateKingdomAction.mission_kingdom_messages.success_revealed";"陛下，我們被[{pope}|教皇]逐出了天主教會！經過進一步調查，我們發現這一舉措並不公正，而是那個{src_kingdom:anian}的間諜說服了教皇對付我們。"
"PuppetExcommunicateKingdomAction.mission_kingdom_messages.fail_revealed";"{src_kingdom:anian:cap}的間諜一直潛伏在我們{owner.mission_kingdom.KingdomType}的暗處。顯然，他一直在向[{pope:s}|教皇]進讒言，希望能說服他將我們逐出教會！"
"RebelTurnedLoyalistEvent.caption";"叛軍轉變為效忠派"
"RebelTurnedLoyalistEvent.body";"陛下，我們收到報告說，支援{target:s}叛亂的軍隊已經換上了{owner.mission_kingdom:ian}的旗幟！"
"DeadPatriarchStatus.name";"牧首去世"
"PopeStatus.name";"教皇"
"PopeStatus.status_text";"{owner.name}是當下統治著{owner.kingdom}的{owner.title}。[{p}{p}教皇的影響：{p}{owner.kingdom.pope_bonuses_text}]"
"IdleThroneRoom.name";"在王座室內無所事事"
"IdleThroneRoom.Infant.Female.name";"成長"
"IdleThroneRoom.Infant.Male.name";"成長"
"IdleThroneRoom.Child.Female.name";"成長"
"IdleThroneRoom.Child.Male.name";"成長"
"IdleThroneRoom.Juvenile.Female.0.name";"成長"
"IdleThroneRoom.Juvenile.Female.default.name";"已結婚"
"IdleThroneRoom.Juvenile.Male.0.name";"成長"
"IdleThroneRoom.Juvenile.Male.default.name";"已結婚"
"IdleThroneRoom.default.Male.0.name";"在王座室內無所事事"
"DebugPoliticalView.name";"除錯"
"DebugPoliticalView.description";"各種除錯檢視的合集"
"Offer.consider_caption";"{target_kingdom}考慮了我們的提議"
"IndependenceWarOffer.outcomes.decline.label";"宣佈獨立戰爭"
"SpyPlot.success_fail.sf_their_important_relatives.name";"對方重要親屬間諜防範力加成"
"SpyPlot.success_fail.sf_their_spy_keeps.name";"被間諜治理的城堡（x2）"
"Mercenary.description_headless_other";"這些部隊曾屬於{former_owner}。帶領一支軍隊來僱傭單獨的部隊。"
"Rebellion.name";"叛亂"
"austion.caption";"厭戰度"
"austion.text";"開展曠日持久的戰爭對王國的穩定度極為不利。"
"RebellionRiskCategoryOwnSpies.caption";"我方間諜"
"RebellionRiskCategoryOwnSpies.text";"我們的間諜在暗中控制我們的人民，提升王國的穩定度。"
"RebellionRiskCategoryPatriarch.caption";"牧首"
"RebellionRiskCategoryPatriarch.text";"牧首。"
"RebellionRiskCategoryEstablishOrder.caption";"秩序建立失敗。"
"RebellionRiskCategoryEstablishOrder.text";"秩序建立失敗。"
"LoseAutocephalyRule.outcomes.lose_autocephaly.src_kingdom.message.caption";"我們的教會已服從"
"LoseAutocephalyRule.outcomes.lose_autocephaly.src_kingdom.message.text";"教會和王室之間的疏離動搖了我們人民的信仰。沒有尊重和支援，我們的神職人員無法維持我們的自主地位，我們現在隸屬於君士坦丁堡普世牧首區。"
"RefuseJoinJihadAsMuslimOpinionRule.flavor";"拒絕加入神聖的聖戰激怒了我們的學者！他們公開質疑{st_param.tgt_kingdom.king:s}的信仰、勇氣與統治能力。"
"WeWereUnexcommunicatedClergyOpinionRule.flavor";"我們與{opinion_name_def.name}之間的同盟關係已經改變了——他們對我們最近的一些決策表示反對。"
"OrthodoxDeclaredWarClergyOpinionRule.flavor";"我們的神職人員發出了嚴厲的警告：不管某個{st_sender.kingdom.king.title}相信什麼，戰爭不能解決問題！"
"OrthodoxRefusedPeaceClergyOpinionRule.flavor";"{st_sender.kingdom.king:s}的嗜血讓衝突沒法和平解決，{st_sender.kingdom:ian}的教士對此深感沮喪！"
"TradeExpeditionColonySuccessMerchantsOpinionRule.flavor";"{st_sender:s}發動遠征后建立了殖民地，我們的商人對這一訊息頗為興奮！他們已在計劃如何進一步擴充套件我們的貿易網路。"
"ChangeHeirNobilityOpinionRule.flavor";"我們的貴族很不高興，因為一旦{plr_kingdom.king}去世，{st_param}無法確認能繼承王位——即便王位已被允諾給他。他們懷疑，{kingdom.heir}將會是更合適的王位繼承人。"
"Kingdom.Stance.War.short_description";"我們可以盡情攻打敵人的軍隊、城鎮和定居點，對方也是一樣。"
"Kingdom.Stance.Peace.short_description";"我們的王國處於和平狀態"
"Kingdom.Stance.Truce.short_description";"我們最近簽署了和平協議，處於停戰狀態"
"Kingdom.Stance.NonAggression.short_description";"我們簽署了互不侵犯條約"
"Kingdom.Stance.Alliance.short_description";"我們在衝突中站在同一戰線，無法互相宣戰。"
"Kingdom.Stance.Vassalage.Vassal.short_description";"他們是我們的附屬國"
"Kingdom.Stance.Vassalage.Liege.short_description";"他們是我們的君主國"
"Kingdom.Stance.Trade.Trade.short_description";"我們有貿易協定"
"Kingdom.Stance.Marriage.Active.short_description";"我們的王國以王室聯姻為紐帶"
"WarfareAdvantage.name";"戰爭時代"
"WarfareAdvantage.description";"爲了讓敵人心生恐懼，我們必須專注于訓練無畏的戰馬，並製造戰場必要的工具。"
"ProsperityAdvantage.name";"繁榮時代"
"ProsperityAdvantage.description";"大量的奢侈商品會讓我們的貴族保持忠誠和滿足。"
"EnlightenmentAdvantage.name";"啓蒙時代"
"EnlightenmentAdvantage.description";"爲了讓我們的領土保持對上帝的虔誠，我們必須悉心照料[{kingdom.KingdomType}|王國]中的神職人員和學者。"
"GoldenAgeAdvantage.name";"黃金時代"
"GoldenAgeAdvantage.description";"爲了讓我們的領土保持對上帝的虔誠，我們必須悉心照料[{kingdom.KingdomType}|王國]中的神職人員和學者。"
"TriumphAdvantage.name";"勝利時代"
"TriumphAdvantage.description";"我們將向「真」神那傲慢而可鄙的追隨者們證明：我們[{kingdom.KingdomType}|王國]的道路通往榮耀，他們只能徒然羨慕。"
"WonOwnKeepOccupiedByEnemy.caption";"城堡被奪回"
"WonOwnKeepOccupiedByEnemy.body";"我們趕走了{defender_kingdom:ian}的渣滓，重新獲得了對{realm:link}{realm.province_name}{/link}城堡的控制權！"
"ThirdPartyWonOwnKeepOccupiedByEnemy.caption";"城堡被解放"
"ThirdPartyWonOwnKeepOccupiedByEnemy.body";"陛下，英勇的{attacker_kingdom:ian}軍隊協助我們對抗{defender_kingdom:ians}的敵人，解放了我們在{settlement.realm.province_name}的城堡！"
"WonThirdPartyKeepOccupiedByEnemy.caption";"城堡被解放"
"WonThirdPartyKeepOccupiedByEnemy.body";"我們的軍隊趕走了{settlement.realm.province_name}城堡中的{defender_kingdom:ian}軍隊，恢復了{settlement.realm.kingdom:s}對這座城堡的控制權！"
"CounterBattleWonOwnCastle.caption";"成功保衛城鎮"
"CounterBattleWonOwnCastle.body";"陛下，在外部{cancelled_by.kingdom:ian}軍隊的壓迫下，{realm.castle}的{attacker_kingdom:ian}圍攻者被迫停止了圍攻！現在，我們保住了對{realm:link}{realm.province_name}{/link}的控制權。"
"CounterBattleWonOwnKeep.caption";"保衛城堡"
"CounterBattleWonOwnKeep.body";"陛下，在外部{cancelled_by.kingdom:ian}軍隊的壓迫下，我們在{realm}附近城堡的{attacker_kingdom:ian}圍攻者被迫停止了圍攻！"
"BattleRealmChange.battle_is_pillage.body";"我們的部隊不得不停止對{realm}的{battle.settlement}劫掠，因為該行省現在被一個新的王國所統治。"
"BattleRealmChange.default.body";"我們的部隊被迫停止[{battle.settlement.is_castle:if}他們對{realm.castle}的圍攻|圍攻{realm}的一座城堡]，因為該行省現在被一個新的王國所統治。"
"BattleStopPlundering.caption";"成功保衛定居點"
"BattleStopPlundering.body";"敵人已停止掠奪我們在{settlement.realm}附近的{settlement}。我們的人民安全了！"
"ConfirmLeadBattleMessage.caption";"率領戰鬥？"
"ConfirmLeadBattleMessage.body";"{common}"
"ConfirmLeadBattleMessage.common";"是否確定率領這場戰鬥？這將讓你能夠直接指揮你的部隊，並在後臺暫停遊戲。"
"ConfirmLeadBattleMessage.balanced.body";"{common}{p}{p}雙方實力相當，勢必導致一場勢均力敵的戰鬥。"
"ConfirmLeadBattleMessage.winning.body";"{common}{p}{p}我們的軍隊比{enemy_kingdom:ians}略勝一籌。"
"ConfirmLeadBattleMessage.losing.body";"{common}{p}{p}討厭的{enemy_kingdom:ians}比我們的軍隊略有優勢。"
"ConfirmLeadBattleMessage.winning_decisively.body";"{common}{p}{p}我們的軍隊正所向披靡，因為{enemy_kingdom:ians}不堪一擊。"
"ConfirmLeadBattleMessage.losing_badly.body";"{common}{p}{p}{enemy_kingdom:ians}可能會獲得壓倒性的勝利，因為相對於我們的士兵，他們的優勢明顯。"
"ConfirmLeadBattleMessage.buttons.ok";"&率領戰鬥"
"ConfirmLeadBattleMessage.buttons.close";"&算了"
"RoyalFamilyNewSovereign.authority_outcome_inherited";"[{kingdom.CrownAuthority.kingDeath:if}{blt}因國王之死而失去王權威信：{clr:link_dark}{kingdom.CrownAuthority.kingDeath}{/clr}{p}]"
"RoyalFamilyNewSovereign.authority_outcome_new_dynasty";"{blt}因缺乏繼承人而喪失王權威信：{clr:link_dark}{kingdom.crown_authority_obj.noSuccessor}{/clr}"
"StopPlunderingMessage.caption";"停止劫掠？"
"StopPlunderingMessage.body";"是否確定停止劫掠{settlement}？我們的部隊不會受到任何懲罰，但所有的劫掠進度都將丟失。"
"StopPlunderingMessage.buttons.ok";"&停止劫掠"
"StopPlunderingMessage.buttons.cancel";"&算了"
"BankrupcyMessage.caption";"破產"
"BankrupcyMessage.body";"陛下，我們的國庫已分文不剩，目前我們已入不敷出。如果能削減一些開支就好了。{p}{p}{blt}王權威信：{CrownAuthority.bankruptcy}"
"NonAgressionBrokenMessage.buttons.audience";"&開放會見"
"PuppetLostRebelDistanceInOwnKingdomMessage.caption";"失去傀儡"
"PuppetLostRebelDistanceInOwnKingdomMessage.body";"陛下，{puppet}正在我們的領土上率軍叛亂。我們不能再和他保持聯繫，否則人們會認為我們是在和自己人作對。"
"PuppetLostRebelDistanceTooFarMessage.caption";"失去傀儡"
"PuppetLostRebelDistanceTooFarMessage.body";"陛下，我們沒法再控制{puppet}這個叛徒了。他不再是{master}的傀儡，我們已錯失他所帶來的機遇。"
"KingdomSplitMessage.caption";"王國分裂"
"KingdomSplitMessage.body";"正值危機四伏、風雨飄搖之際，我們的國王去世了，我們的王國正在分崩離析！[當地貴族拒絕向新國王效忠，他們宣佈獨立。我們的{realms_new}落入了新建立的{kingdoms_new}手中，我們已與這些背信棄義的卑鄙小人開戰。][我們被忘恩負義的{realms_joined}統治者們出賣了，他們決定臣服於其他君主國，現在他們的領土已成為{kingdoms_joined}領土的一部分。]"
"ElderPrinceRebelledMessage.caption";"大王子反叛"
"ElderPrinceRebelledMessage.body";"陛下，{prince}不認可{heir}繼位的合法性。現在，他開始反抗弟弟的統治……"
"HostLeaveCampaingQuerryMessage.caption";"移除戰役"
"HostLeaveCampaingQuerryMessage.body";"是否確定離開戰役？由於戰役還沒有開始，此舉將移除戰役，並將任何可能已加入的玩家踢出。"
"HostLeaveCampaingQuerryMessage.buttons.ok";"&好的"
"HostLeaveCampaingQuerryMessage.buttons.close";"&算了"
"ClientLeaveCampaingMessage.caption";"戰役結束"
"ClientLeaveCampaingMessage.body";"戰役的主辦者[{host}]已離開大廳，戰役已隨之結束。"
"ClientKickedFromCampaingMessage.caption";"你被踢出"
"ClientKickedFromCampaingMessage.body";"戰役的主辦者[{host}]將你踢出了戰役。"
"AbandonCampaingQuerryMessage.caption";"放棄戰役"
"AbandonCampaingQuerryMessage.body";"將此戰役從多人戰役列表中永久移除"
"AbandonCampaingQuerryMessage.buttons.ok";"&好的"
"AbandonCampaingQuerryMessage.buttons.close";"&算了"
"DeleteCampaingSavesMessage.caption";"刪除戰役"
"DeleteCampaingSavesMessage.body";"是否確定刪除{campaign_name}？這也將刪除與該戰役相關的所有現有存檔。"
"DeleteCampaingSavesMessage.buttons.ok";"&好的"
"DeleteCampaingSavesMessage.buttons.close";"&算了"
"UniteQuestActivatedMessage.caption";"任務已啟用"
"UniteQuestActivatedMessage.body";"陛下，歷史性的時刻即將來臨。我們有機會統一我們的領土，並建立{union_kingdom}！如果我們這樣做，我們的{kingdom.KingdomType}將不會再被稱為{kingdom}。"
"UniteQuestActivatedMessage.buttons.accept";"&接受"
"UniteQuestActivatedMessage.buttons.reject";"&拒絕"
"UniteQuestActivatedMessage.buttons.decide_later";"&稍後決定"
"UniteQuestOwnerMessage.caption";"{union_kingdom}統一了！"
"UniteQuestOwnerMessage.body";"我們統一了我們的領土，正式建立[{union_kingdom.HideKingdomTypeInName:if}{union_kingdom}|{union_kingdom}{union_kingdom.KingdomType}]！隨著我們人民重拾昔日榮耀，史官們將記錄我們的偉大功績，供子孫後代閱覽。[{p}{blt}與{eligible_kingdoms}的關係：{rel_change_amount}][{p}{blt}王權威信：{crown_authority_change:bonus_dark}][{p}{blt}聲望：{fame:bonus_dark}]"
"UniteQuestOwnerMessage.radio";"{union_kingdom}由{old_name}建立！"
"UniteQuestOtherEligibleKingdomMessage.caption";"{union_kingdom}由{old_name}建立"
"UniteQuestOtherEligibleKingdomMessage.body";"大人，我們的信使收集了來自{old_name}的訊息。顯然，{union_kingdom.king}宣稱其正在統一領土，以建立[{union_kingdom.HideKingdomTypeInName:if}{union_kingdom}|{union_kingdom}{union_kingdom.KingdomType}]！我們本可以捷足先登……[{p}{blt}與{union_kingdom}的關係：{rel_change_amount}]"
